"","date","hours","weekday","attendance"
"8489",2019-12-20,"16:00-16:59","Friday",37
"8490",2019-12-20,"17:00-17:59","Friday",36
"8491",2019-12-20,"18:00-18:59","Friday",39
"8492",2019-12-20,"19:00-19:59","Friday",39
"8493",2019-12-20,"20:00-20:59","Friday",22
"8494",2019-12-20,"21:00-21:59","Friday",43
"8495",2019-12-20,"22:00-22:59","Friday",27
"8496",2019-12-20,"23:00-23:59","Friday",20
"8497",2019-12-21,"00:00-00:59","Saturday",10
"8498",2019-12-21,"01:00-01:59","Saturday",5
"8499",2019-12-21,"02:00-02:59","Saturday",8
"8500",2019-12-21,"03:00-03:59","Saturday",4
"8501",2019-12-21,"04:00-04:59","Saturday",3
"8502",2019-12-21,"05:00-05:59","Saturday",5
"8503",2019-12-21,"06:00-06:59","Saturday",5
"8504",2019-12-21,"07:00-07:59","Saturday",9
"8505",2019-12-21,"08:00-08:59","Saturday",9
"8506",2019-12-21,"09:00-09:59","Saturday",12
"8507",2019-12-21,"10:00-10:59","Saturday",20
"8508",2019-12-21,"11:00-11:59","Saturday",25
"8509",2019-12-21,"12:00-12:59","Saturday",16
"8510",2019-12-21,"13:00-13:59","Saturday",30
"8511",2019-12-21,"14:00-14:59","Saturday",39
"8512",2019-12-21,"15:00-15:59","Saturday",21
"8513",2019-12-21,"16:00-16:59","Saturday",29
"8514",2019-12-21,"17:00-17:59","Saturday",35
"8515",2019-12-21,"18:00-18:59","Saturday",58
"8516",2019-12-21,"19:00-19:59","Saturday",56
"8517",2019-12-21,"20:00-20:59","Saturday",23
"8518",2019-12-21,"21:00-21:59","Saturday",34
"8519",2019-12-21,"22:00-22:59","Saturday",29
"8520",2019-12-21,"23:00-23:59","Saturday",17
"8521",2019-12-22,"00:00-00:59","Sunday",19
"8522",2019-12-22,"01:00-01:59","Sunday",12
"8523",2019-12-22,"02:00-02:59","Sunday",12
"8524",2019-12-22,"03:00-03:59","Sunday",5
"8525",2019-12-22,"04:00-04:59","Sunday",9
"8526",2019-12-22,"05:00-05:59","Sunday",6
"8527",2019-12-22,"06:00-06:59","Sunday",4
"8528",2019-12-22,"07:00-07:59","Sunday",7
"8529",2019-12-22,"08:00-08:59","Sunday",16
"8530",2019-12-22,"09:00-09:59","Sunday",34
"8531",2019-12-22,"10:00-10:59","Sunday",38
"8532",2019-12-22,"11:00-11:59","Sunday",56
"8533",2019-12-22,"12:00-12:59","Sunday",59
"8534",2019-12-22,"13:00-13:59","Sunday",36
"8535",2019-12-22,"14:00-14:59","Sunday",40
"8536",2019-12-22,"15:00-15:59","Sunday",55
"8537",2019-12-22,"16:00-16:59","Sunday",68
"8538",2019-12-22,"17:00-17:59","Sunday",63
"8539",2019-12-22,"18:00-18:59","Sunday",69
"8540",2019-12-22,"19:00-19:59","Sunday",45
"8541",2019-12-22,"20:00-20:59","Sunday",44
"8542",2019-12-22,"21:00-21:59","Sunday",39
"8543",2019-12-22,"22:00-22:59","Sunday",21
"8544",2019-12-22,"23:00-23:59","Sunday",19
"8545",2019-12-23,"00:00-00:59","Monday",17
"8546",2019-12-23,"01:00-01:59","Monday",7
"8547",2019-12-23,"02:00-02:59","Monday",6
"8548",2019-12-23,"03:00-03:59","Monday",2
"8549",2019-12-23,"04:00-04:59","Monday",5
"8550",2019-12-23,"05:00-05:59","Monday",3
"8551",2019-12-23,"06:00-06:59","Monday",5
"8552",2019-12-23,"07:00-07:59","Monday",14
"8553",2019-12-23,"08:00-08:59","Monday",15
"8554",2019-12-23,"09:00-09:59","Monday",20
"8555",2019-12-23,"10:00-10:59","Monday",33
"8556",2019-12-23,"11:00-11:59","Monday",21
"8557",2019-12-23,"12:00-12:59","Monday",30
"8558",2019-12-23,"13:00-13:59","Monday",27
"8559",2019-12-23,"14:00-14:59","Monday",19
"8560",2019-12-23,"15:00-15:59","Monday",45
"8561",2019-12-23,"16:00-16:59","Monday",53
"8562",2019-12-23,"17:00-17:59","Monday",34
"8563",2019-12-23,"18:00-18:59","Monday",41
"8564",2019-12-23,"19:00-19:59","Monday",45
"8565",2019-12-23,"20:00-20:59","Monday",33
"8566",2019-12-23,"21:00-21:59","Monday",42
"8567",2019-12-23,"22:00-22:59","Monday",42
"8568",2019-12-23,"23:00-23:59","Monday",21
"8569",2019-12-24,"00:00-00:59","Tuesday",21
"8570",2019-12-24,"01:00-01:59","Tuesday",13
"8571",2019-12-24,"02:00-02:59","Tuesday",7
"8572",2019-12-24,"03:00-03:59","Tuesday",4
"8573",2019-12-24,"04:00-04:59","Tuesday",5
"8574",2019-12-24,"05:00-05:59","Tuesday",4
"8575",2019-12-24,"06:00-06:59","Tuesday",8
"8576",2019-12-24,"07:00-07:59","Tuesday",11
"8577",2019-12-24,"08:00-08:59","Tuesday",8
"8578",2019-12-24,"09:00-09:59","Tuesday",11
"8579",2019-12-24,"10:00-10:59","Tuesday",17
"8580",2019-12-24,"11:00-11:59","Tuesday",22
"8581",2019-12-24,"12:00-12:59","Tuesday",42
"8582",2019-12-24,"13:00-13:59","Tuesday",25
"8583",2019-12-24,"14:00-14:59","Tuesday",32
"8584",2019-12-24,"15:00-15:59","Tuesday",30
"8585",2019-12-24,"16:00-16:59","Tuesday",32
"8586",2019-12-24,"17:00-17:59","Tuesday",34
"8587",2019-12-24,"18:00-18:59","Tuesday",41
"8588",2019-12-24,"19:00-19:59","Tuesday",26
"8589",2019-12-24,"20:00-20:59","Tuesday",28
"8590",2019-12-24,"21:00-21:59","Tuesday",18
"8591",2019-12-24,"22:00-22:59","Tuesday",23
"8592",2019-12-24,"23:00-23:59","Tuesday",15
"8593",2019-12-25,"00:00-00:59","Wednesday",16
"8594",2019-12-25,"01:00-01:59","Wednesday",14
"8595",2019-12-25,"02:00-02:59","Wednesday",18
"8596",2019-12-25,"03:00-03:59","Wednesday",8
"8597",2019-12-25,"04:00-04:59","Wednesday",6
"8598",2019-12-25,"05:00-05:59","Wednesday",4
"8599",2019-12-25,"06:00-06:59","Wednesday",10
"8600",2019-12-25,"07:00-07:59","Wednesday",16
"8601",2019-12-25,"08:00-08:59","Wednesday",14
"8602",2019-12-25,"09:00-09:59","Wednesday",28
"8603",2019-12-25,"10:00-10:59","Wednesday",46
"8604",2019-12-25,"11:00-11:59","Wednesday",57
"8605",2019-12-25,"12:00-12:59","Wednesday",65
"8606",2019-12-25,"13:00-13:59","Wednesday",52
"8607",2019-12-25,"14:00-14:59","Wednesday",56
"8608",2019-12-25,"15:00-15:59","Wednesday",58
"8609",2019-12-25,"16:00-16:59","Wednesday",65
"8610",2019-12-25,"17:00-17:59","Wednesday",64
"8611",2019-12-25,"18:00-18:59","Wednesday",58
"8612",2019-12-25,"19:00-19:59","Wednesday",58
"8613",2019-12-25,"20:00-20:59","Wednesday",36
"8614",2019-12-25,"21:00-21:59","Wednesday",44
"8615",2019-12-25,"22:00-22:59","Wednesday",43
"8616",2019-12-25,"23:00-23:59","Wednesday",20
"8617",2019-12-26,"00:00-00:59","Thursday",20
"8618",2019-12-26,"01:00-01:59","Thursday",6
"8619",2019-12-26,"02:00-02:59","Thursday",7
"8620",2019-12-26,"03:00-03:59","Thursday",4
"8621",2019-12-26,"04:00-04:59","Thursday",4
"8622",2019-12-26,"05:00-05:59","Thursday",4
"8623",2019-12-26,"06:00-06:59","Thursday",4
"8624",2019-12-26,"07:00-07:59","Thursday",7
"8625",2019-12-26,"08:00-08:59","Thursday",15
"8626",2019-12-26,"09:00-09:59","Thursday",22
"8627",2019-12-26,"10:00-10:59","Thursday",23
"8628",2019-12-26,"11:00-11:59","Thursday",33
"8629",2019-12-26,"12:00-12:59","Thursday",32
"8630",2019-12-26,"13:00-13:59","Thursday",30
"8631",2019-12-26,"14:00-14:59","Thursday",34
"8632",2019-12-26,"15:00-15:59","Thursday",24
"8633",2019-12-26,"16:00-16:59","Thursday",40
"8634",2019-12-26,"17:00-17:59","Thursday",31
"8635",2019-12-26,"18:00-18:59","Thursday",18
"8636",2019-12-26,"19:00-19:59","Thursday",34
"8637",2019-12-26,"20:00-20:59","Thursday",30
"8638",2019-12-26,"21:00-21:59","Thursday",37
"8639",2019-12-26,"22:00-22:59","Thursday",27
"8640",2019-12-26,"23:00-23:59","Thursday",13
"8641",2019-12-27,"00:00-00:59","Friday",22
"8642",2019-12-27,"01:00-01:59","Friday",14
"8643",2019-12-27,"02:00-02:59","Friday",5
"8644",2019-12-27,"03:00-03:59","Friday",7
"8645",2019-12-27,"04:00-04:59","Friday",6
"8646",2019-12-27,"05:00-05:59","Friday",7
"8647",2019-12-27,"06:00-06:59","Friday",6
"8648",2019-12-27,"07:00-07:59","Friday",7
"8649",2019-12-27,"08:00-08:59","Friday",8
"8650",2019-12-27,"09:00-09:59","Friday",11
"8651",2019-12-27,"10:00-10:59","Friday",24
"8652",2019-12-27,"11:00-11:59","Friday",31
"8653",2019-12-27,"12:00-12:59","Friday",33
"8654",2019-12-27,"13:00-13:59","Friday",24
"8655",2019-12-27,"14:00-14:59","Friday",18
"8656",2019-12-27,"15:00-15:59","Friday",25
"8657",2019-12-27,"16:00-16:59","Friday",38
"8658",2019-12-27,"17:00-17:59","Friday",25
"8659",2019-12-27,"18:00-18:59","Friday",33
"8660",2019-12-27,"19:00-19:59","Friday",34
"8661",2019-12-27,"20:00-20:59","Friday",27
"8662",2019-12-27,"21:00-21:59","Friday",40
"8663",2019-12-27,"22:00-22:59","Friday",33
"8664",2019-12-27,"23:00-23:59","Friday",21
"8665",2019-12-28,"00:00-00:59","Saturday",19
"8666",2019-12-28,"01:00-01:59","Saturday",12
"8667",2019-12-28,"02:00-02:59","Saturday",7
"8668",2019-12-28,"03:00-03:59","Saturday",7
"8669",2019-12-28,"04:00-04:59","Saturday",5
"8670",2019-12-28,"05:00-05:59","Saturday",8
"8671",2019-12-28,"06:00-06:59","Saturday",3
"8672",2019-12-28,"07:00-07:59","Saturday",8
"8673",2019-12-28,"08:00-08:59","Saturday",11
"8674",2019-12-28,"09:00-09:59","Saturday",11
"8675",2019-12-28,"10:00-10:59","Saturday",13
"8676",2019-12-28,"11:00-11:59","Saturday",19
"8677",2019-12-28,"12:00-12:59","Saturday",25
"8678",2019-12-28,"13:00-13:59","Saturday",27
"8679",2019-12-28,"14:00-14:59","Saturday",25
"8680",2019-12-28,"15:00-15:59","Saturday",26
"8681",2019-12-28,"16:00-16:59","Saturday",24
"8682",2019-12-28,"17:00-17:59","Saturday",40
"8683",2019-12-28,"18:00-18:59","Saturday",34
"8684",2019-12-28,"19:00-19:59","Saturday",49
"8685",2019-12-28,"20:00-20:59","Saturday",24
"8686",2019-12-28,"21:00-21:59","Saturday",37
"8687",2019-12-28,"22:00-22:59","Saturday",25
"8688",2019-12-28,"23:00-23:59","Saturday",22
"8689",2019-12-29,"00:00-00:59","Sunday",18
"8690",2019-12-29,"01:00-01:59","Sunday",6
"8691",2019-12-29,"02:00-02:59","Sunday",9
"8692",2019-12-29,"03:00-03:59","Sunday",13
"8693",2019-12-29,"04:00-04:59","Sunday",2
"8694",2019-12-29,"05:00-05:59","Sunday",5
"8695",2019-12-29,"06:00-06:59","Sunday",7
"8696",2019-12-29,"07:00-07:59","Sunday",10
"8697",2019-12-29,"08:00-08:59","Sunday",17
"8698",2019-12-29,"09:00-09:59","Sunday",29
"8699",2019-12-29,"10:00-10:59","Sunday",43
"8700",2019-12-29,"11:00-11:59","Sunday",64
"8701",2019-12-29,"12:00-12:59","Sunday",66
"8702",2019-12-29,"13:00-13:59","Sunday",59
"8703",2019-12-29,"14:00-14:59","Sunday",57
"8704",2019-12-29,"15:00-15:59","Sunday",54
"8705",2019-12-29,"16:00-16:59","Sunday",76
"8706",2019-12-29,"17:00-17:59","Sunday",73
"8707",2019-12-29,"18:00-18:59","Sunday",58
"8708",2019-12-29,"19:00-19:59","Sunday",55
"8709",2019-12-29,"20:00-20:59","Sunday",38
"8710",2019-12-29,"21:00-21:59","Sunday",41
"8711",2019-12-29,"22:00-22:59","Sunday",45
"8712",2019-12-29,"23:00-23:59","Sunday",24
"8713",2019-12-30,"00:00-00:59","Monday",11
"8714",2019-12-30,"01:00-01:59","Monday",6
"8715",2019-12-30,"02:00-02:59","Monday",5
"8716",2019-12-30,"03:00-03:59","Monday",7
"8717",2019-12-30,"04:00-04:59","Monday",3
"8718",2019-12-30,"05:00-05:59","Monday",6
"8719",2019-12-30,"06:00-06:59","Monday",7
"8720",2019-12-30,"07:00-07:59","Monday",9
"8721",2019-12-30,"08:00-08:59","Monday",6
"8722",2019-12-30,"09:00-09:59","Monday",20
"8723",2019-12-30,"10:00-10:59","Monday",17
"8724",2019-12-30,"11:00-11:59","Monday",25
"8725",2019-12-30,"12:00-12:59","Monday",25
"8726",2019-12-30,"13:00-13:59","Monday",35
"8727",2019-12-30,"14:00-14:59","Monday",30
"8728",2019-12-30,"15:00-15:59","Monday",25
"8729",2019-12-30,"16:00-16:59","Monday",37
"8730",2019-12-30,"17:00-17:59","Monday",36
"8731",2019-12-30,"18:00-18:59","Monday",33
"8732",2019-12-30,"19:00-19:59","Monday",39
"8733",2019-12-30,"20:00-20:59","Monday",33
"8734",2019-12-30,"21:00-21:59","Monday",38
"8735",2019-12-30,"22:00-22:59","Monday",32
"8736",2019-12-30,"23:00-23:59","Monday",20
"8737",2019-12-31,"00:00-00:59","Tuesday",17
"8738",2019-12-31,"01:00-01:59","Tuesday",8
"8739",2019-12-31,"02:00-02:59","Tuesday",6
"8740",2019-12-31,"03:00-03:59","Tuesday",6
"8741",2019-12-31,"04:00-04:59","Tuesday",6
"8742",2019-12-31,"05:00-05:59","Tuesday",4
"8743",2019-12-31,"06:00-06:59","Tuesday",3
"8744",2019-12-31,"07:00-07:59","Tuesday",10
"8745",2019-12-31,"08:00-08:59","Tuesday",9
"8746",2019-12-31,"09:00-09:59","Tuesday",11
"8747",2019-12-31,"10:00-10:59","Tuesday",20
"8748",2019-12-31,"11:00-11:59","Tuesday",29
"8749",2019-12-31,"12:00-12:59","Tuesday",18
"8750",2019-12-31,"13:00-13:59","Tuesday",30
"8751",2019-12-31,"14:00-14:59","Tuesday",35
"8752",2019-12-31,"15:00-15:59","Tuesday",30
"8753",2019-12-31,"16:00-16:59","Tuesday",37
"8754",2019-12-31,"17:00-17:59","Tuesday",59
"8755",2019-12-31,"18:00-18:59","Tuesday",53
"8756",2019-12-31,"19:00-19:59","Tuesday",37
"8757",2019-12-31,"20:00-20:59","Tuesday",22
"8758",2019-12-31,"21:00-21:59","Tuesday",25
"8759",2019-12-31,"22:00-22:59","Tuesday",16
"8760",2019-12-31,"23:00-23:59","Tuesday",13
"8761",2020-01-01,"00:00-00:59","Wednesday",3
"8762",2020-01-01,"01:00-01:59","Wednesday",16
"8763",2020-01-01,"02:00-02:59","Wednesday",5
"8764",2020-01-01,"03:00-03:59","Wednesday",11
"8765",2020-01-01,"04:00-04:59","Wednesday",11
"8766",2020-01-01,"05:00-05:59","Wednesday",6
"8767",2020-01-01,"06:00-06:59","Wednesday",12
"8768",2020-01-01,"07:00-07:59","Wednesday",6
"8769",2020-01-01,"08:00-08:59","Wednesday",16
"8770",2020-01-01,"09:00-09:59","Wednesday",13
"8771",2020-01-01,"10:00-10:59","Wednesday",37
"8772",2020-01-01,"11:00-11:59","Wednesday",41
"8773",2020-01-01,"12:00-12:59","Wednesday",39
"8774",2020-01-01,"13:00-13:59","Wednesday",67
"8775",2020-01-01,"14:00-14:59","Wednesday",64
"8776",2020-01-01,"15:00-15:59","Wednesday",68
"8777",2020-01-01,"16:00-16:59","Wednesday",74
"8778",2020-01-01,"17:00-17:59","Wednesday",66
"8779",2020-01-01,"18:00-18:59","Wednesday",54
"8780",2020-01-01,"19:00-19:59","Wednesday",53
"8781",2020-01-01,"20:00-20:59","Wednesday",39
"8782",2020-01-01,"21:00-21:59","Wednesday",22
"8783",2020-01-01,"22:00-22:59","Wednesday",37
"8784",2020-01-01,"23:00-23:59","Wednesday",11
"8785",2020-01-02,"00:00-00:59","Thursday",15
"8786",2020-01-02,"01:00-01:59","Thursday",6
"8787",2020-01-02,"02:00-02:59","Thursday",9
"8788",2020-01-02,"03:00-03:59","Thursday",3
"8789",2020-01-02,"04:00-04:59","Thursday",8
"8790",2020-01-02,"05:00-05:59","Thursday",NA
"8791",2020-01-02,"06:00-06:59","Thursday",3
"8792",2020-01-02,"07:00-07:59","Thursday",12
"8793",2020-01-02,"08:00-08:59","Thursday",4
"8794",2020-01-02,"09:00-09:59","Thursday",13
"8795",2020-01-02,"10:00-10:59","Thursday",23
"8796",2020-01-02,"11:00-11:59","Thursday",25
"8797",2020-01-02,"12:00-12:59","Thursday",24
"8798",2020-01-02,"13:00-13:59","Thursday",25
"8799",2020-01-02,"14:00-14:59","Thursday",24
"8800",2020-01-02,"15:00-15:59","Thursday",26
"8801",2020-01-02,"16:00-16:59","Thursday",25
"8802",2020-01-02,"17:00-17:59","Thursday",32
"8803",2020-01-02,"18:00-18:59","Thursday",39
"8804",2020-01-02,"19:00-19:59","Thursday",43
"8805",2020-01-02,"20:00-20:59","Thursday",34
"8806",2020-01-02,"21:00-21:59","Thursday",43
"8807",2020-01-02,"22:00-22:59","Thursday",24
"8808",2020-01-02,"23:00-23:59","Thursday",14
"8809",2020-01-03,"00:00-00:59","Friday",17
"8810",2020-01-03,"01:00-01:59","Friday",8
"8811",2020-01-03,"02:00-02:59","Friday",5
"8812",2020-01-03,"03:00-03:59","Friday",5
"8813",2020-01-03,"04:00-04:59","Friday",3
"8814",2020-01-03,"05:00-05:59","Friday",NA
"8815",2020-01-03,"06:00-06:59","Friday",2
"8816",2020-01-03,"07:00-07:59","Friday",6
"8817",2020-01-03,"08:00-08:59","Friday",4
"8818",2020-01-03,"09:00-09:59","Friday",15
"8819",2020-01-03,"10:00-10:59","Friday",27
"8820",2020-01-03,"11:00-11:59","Friday",23
"8821",2020-01-03,"12:00-12:59","Friday",26
"8822",2020-01-03,"13:00-13:59","Friday",27
"8823",2020-01-03,"14:00-14:59","Friday",18
"8824",2020-01-03,"15:00-15:59","Friday",27
"8825",2020-01-03,"16:00-16:59","Friday",23
"8826",2020-01-03,"17:00-17:59","Friday",26
"8827",2020-01-03,"18:00-18:59","Friday",21
"8828",2020-01-03,"19:00-19:59","Friday",31
"8829",2020-01-03,"20:00-20:59","Friday",37
"8830",2020-01-03,"21:00-21:59","Friday",16
"8831",2020-01-03,"22:00-22:59","Friday",15
"8832",2020-01-03,"23:00-23:59","Friday",9
"8833",2020-01-04,"00:00-00:59","Saturday",9
"8834",2020-01-04,"01:00-01:59","Saturday",2
"8835",2020-01-04,"02:00-02:59","Saturday",4
"8836",2020-01-04,"03:00-03:59","Saturday",5
"8837",2020-01-04,"04:00-04:59","Saturday",9
"8838",2020-01-04,"05:00-05:59","Saturday",4
"8839",2020-01-04,"06:00-06:59","Saturday",3
"8840",2020-01-04,"07:00-07:59","Saturday",11
"8841",2020-01-04,"08:00-08:59","Saturday",11
"8842",2020-01-04,"09:00-09:59","Saturday",15
"8843",2020-01-04,"10:00-10:59","Saturday",15
"8844",2020-01-04,"11:00-11:59","Saturday",10
"8845",2020-01-04,"12:00-12:59","Saturday",16
"8846",2020-01-04,"13:00-13:59","Saturday",18
"8847",2020-01-04,"14:00-14:59","Saturday",20
"8848",2020-01-04,"15:00-15:59","Saturday",26
"8849",2020-01-04,"16:00-16:59","Saturday",30
"8850",2020-01-04,"17:00-17:59","Saturday",28
"8851",2020-01-04,"18:00-18:59","Saturday",26
"8852",2020-01-04,"19:00-19:59","Saturday",36
"8853",2020-01-04,"20:00-20:59","Saturday",29
"8854",2020-01-04,"21:00-21:59","Saturday",25
"8855",2020-01-04,"22:00-22:59","Saturday",25
"8856",2020-01-04,"23:00-23:59","Saturday",13
"8857",2020-01-05,"00:00-00:59","Sunday",12
"8858",2020-01-05,"01:00-01:59","Sunday",7
"8859",2020-01-05,"02:00-02:59","Sunday",10
"8860",2020-01-05,"03:00-03:59","Sunday",6
"8861",2020-01-05,"04:00-04:59","Sunday",5
"8862",2020-01-05,"05:00-05:59","Sunday",3
"8863",2020-01-05,"06:00-06:59","Sunday",5
"8864",2020-01-05,"07:00-07:59","Sunday",9
"8865",2020-01-05,"08:00-08:59","Sunday",4
"8866",2020-01-05,"09:00-09:59","Sunday",5
"8867",2020-01-05,"10:00-10:59","Sunday",11
"8868",2020-01-05,"11:00-11:59","Sunday",14
"8869",2020-01-05,"12:00-12:59","Sunday",15
"8870",2020-01-05,"13:00-13:59","Sunday",25
"8871",2020-01-05,"14:00-14:59","Sunday",27
"8872",2020-01-05,"15:00-15:59","Sunday",28
"8873",2020-01-05,"16:00-16:59","Sunday",24
"8874",2020-01-05,"17:00-17:59","Sunday",33
"8875",2020-01-05,"18:00-18:59","Sunday",50
"8876",2020-01-05,"19:00-19:59","Sunday",49
"8877",2020-01-05,"20:00-20:59","Sunday",37
"8878",2020-01-05,"21:00-21:59","Sunday",45
"8879",2020-01-05,"22:00-22:59","Sunday",38
"8880",2020-01-05,"23:00-23:59","Sunday",19
"8881",2020-01-06,"00:00-00:59","Monday",20
"8882",2020-01-06,"01:00-01:59","Monday",12
"8883",2020-01-06,"02:00-02:59","Monday",6
"8884",2020-01-06,"03:00-03:59","Monday",5
"8885",2020-01-06,"04:00-04:59","Monday",7
"8886",2020-01-06,"05:00-05:59","Monday",8
"8887",2020-01-06,"06:00-06:59","Monday",8
"8888",2020-01-06,"07:00-07:59","Monday",10
"8889",2020-01-06,"08:00-08:59","Monday",13
"8890",2020-01-06,"09:00-09:59","Monday",19
"8891",2020-01-06,"10:00-10:59","Monday",36
"8892",2020-01-06,"11:00-11:59","Monday",52
"8893",2020-01-06,"12:00-12:59","Monday",41
"8894",2020-01-06,"13:00-13:59","Monday",67
"8895",2020-01-06,"14:00-14:59","Monday",74
"8896",2020-01-06,"15:00-15:59","Monday",79
"8897",2020-01-06,"16:00-16:59","Monday",69
"8898",2020-01-06,"17:00-17:59","Monday",73
"8899",2020-01-06,"18:00-18:59","Monday",49
"8900",2020-01-06,"19:00-19:59","Monday",44
"8901",2020-01-06,"20:00-20:59","Monday",43
"8902",2020-01-06,"21:00-21:59","Monday",24
"8903",2020-01-06,"22:00-22:59","Monday",17
"8904",2020-01-06,"23:00-23:59","Monday",10
"8905",2020-01-07,"00:00-00:59","Tuesday",10
"8906",2020-01-07,"01:00-01:59","Tuesday",6
"8907",2020-01-07,"02:00-02:59","Tuesday",5
"8908",2020-01-07,"03:00-03:59","Tuesday",NA
"8909",2020-01-07,"04:00-04:59","Tuesday",NA
"8910",2020-01-07,"05:00-05:59","Tuesday",3
"8911",2020-01-07,"06:00-06:59","Tuesday",5
"8912",2020-01-07,"07:00-07:59","Tuesday",5
"8913",2020-01-07,"08:00-08:59","Tuesday",3
"8914",2020-01-07,"09:00-09:59","Tuesday",15
"8915",2020-01-07,"10:00-10:59","Tuesday",16
"8916",2020-01-07,"11:00-11:59","Tuesday",26
"8917",2020-01-07,"12:00-12:59","Tuesday",21
"8918",2020-01-07,"13:00-13:59","Tuesday",26
"8919",2020-01-07,"14:00-14:59","Tuesday",10
"8920",2020-01-07,"15:00-15:59","Tuesday",31
"8921",2020-01-07,"16:00-16:59","Tuesday",30
"8922",2020-01-07,"17:00-17:59","Tuesday",32
"8923",2020-01-07,"18:00-18:59","Tuesday",32
"8924",2020-01-07,"19:00-19:59","Tuesday",38
"8925",2020-01-07,"20:00-20:59","Tuesday",37
"8926",2020-01-07,"21:00-21:59","Tuesday",34
"8927",2020-01-07,"22:00-22:59","Tuesday",24
"8928",2020-01-07,"23:00-23:59","Tuesday",18
"8929",2020-01-08,"00:00-00:59","Wednesday",12
"8930",2020-01-08,"01:00-01:59","Wednesday",10
"8931",2020-01-08,"02:00-02:59","Wednesday",8
"8932",2020-01-08,"03:00-03:59","Wednesday",5
"8933",2020-01-08,"04:00-04:59","Wednesday",NA
"8934",2020-01-08,"05:00-05:59","Wednesday",3
"8935",2020-01-08,"06:00-06:59","Wednesday",7
"8936",2020-01-08,"07:00-07:59","Wednesday",11
"8937",2020-01-08,"08:00-08:59","Wednesday",12
"8938",2020-01-08,"09:00-09:59","Wednesday",21
"8939",2020-01-08,"10:00-10:59","Wednesday",23
"8940",2020-01-08,"11:00-11:59","Wednesday",22
"8941",2020-01-08,"12:00-12:59","Wednesday",22
"8942",2020-01-08,"13:00-13:59","Wednesday",22
"8943",2020-01-08,"14:00-14:59","Wednesday",17
"8944",2020-01-08,"15:00-15:59","Wednesday",20
"8945",2020-01-08,"16:00-16:59","Wednesday",30
"8946",2020-01-08,"17:00-17:59","Wednesday",27
"8947",2020-01-08,"18:00-18:59","Wednesday",20
"8948",2020-01-08,"19:00-19:59","Wednesday",40
"8949",2020-01-08,"20:00-20:59","Wednesday",33
"8950",2020-01-08,"21:00-21:59","Wednesday",20
"8951",2020-01-08,"22:00-22:59","Wednesday",19
"8952",2020-01-08,"23:00-23:59","Wednesday",22
"8953",2020-01-09,"00:00-00:59","Thursday",15
"8954",2020-01-09,"01:00-01:59","Thursday",9
"8955",2020-01-09,"02:00-02:59","Thursday",2
"8956",2020-01-09,"03:00-03:59","Thursday",4
"8957",2020-01-09,"04:00-04:59","Thursday",NA
"8958",2020-01-09,"05:00-05:59","Thursday",5
"8959",2020-01-09,"06:00-06:59","Thursday",NA
"8960",2020-01-09,"07:00-07:59","Thursday",10
"8961",2020-01-09,"08:00-08:59","Thursday",10
"8962",2020-01-09,"09:00-09:59","Thursday",19
"8963",2020-01-09,"10:00-10:59","Thursday",18
"8964",2020-01-09,"11:00-11:59","Thursday",21
"8965",2020-01-09,"12:00-12:59","Thursday",19
"8966",2020-01-09,"13:00-13:59","Thursday",17
"8967",2020-01-09,"14:00-14:59","Thursday",21
"8968",2020-01-09,"15:00-15:59","Thursday",15
"8969",2020-01-09,"16:00-16:59","Thursday",23
"8970",2020-01-09,"17:00-17:59","Thursday",17
"8971",2020-01-09,"18:00-18:59","Thursday",34
"8972",2020-01-09,"19:00-19:59","Thursday",27
"8973",2020-01-09,"20:00-20:59","Thursday",27
